CTDC_hydrophobicity.Group1,CTDC_hydrophobicity.Group2,CTDC_hydrophobicity.Group3,CTDC_normwaalsvolume.Group1,CTDC_normwaalsvolume.Group2,CTDC_normwaalsvolume.Group3,CTDC_polarity.Group1,CTDC_polarity.Group2,CTDC_polarity.Group3,CTDC_polarizability.Group1,CTDC_polarizability.Group2,CTDC_polarizability.Group3,CTDC_charge.Group1,CTDC_charge.Group2,CTDC_charge.Group3,CTDC_secondarystruct.Group1,CTDC_secondarystruct.Group2,CTDC_secondarystruct.Group3,CTDC_solventaccess.Group1,CTDC_solventaccess.Group2,CTDC_solventaccess.Group3
DDE_0071,0.302158273381295,0.359712230215827,0.338129496402878,0.438848920863309,0.366906474820144,0.194244604316547,0.345323741007194,0.330935251798561,0.323741007194245,0.366906474820144,0.438848920863309,0.194244604316547,0.115107913669065,0.755395683453237,0.129496402877698,0.402877697841727,0.258992805755396,0.338129496402878,0.446043165467626,0.302158273381295,0.251798561151079
DDE_0073,0.321167883211679,0.35036496350365,0.328467153284672,0.364963503649635,0.35036496350365,0.284671532846715,0.35036496350365,0.291970802919708,0.357664233576642,0.291970802919708,0.423357664233577,0.284671532846715,0.109489051094891,0.751824817518248,0.138686131386861,0.510948905109489,0.255474452554745,0.233576642335766,0.423357664233577,0.321167883211679,0.255474452554745
DDE_0074,0.286231884057971,0.409420289855072,0.304347826086957,0.449275362318841,0.315217391304348,0.235507246376812,0.322463768115942,0.351449275362319,0.326086956521739,0.347826086956522,0.416666666666667,0.235507246376812,0.0978260869565217,0.778985507246377,0.123188405797101,0.47463768115942,0.246376811594203,0.278985507246377,0.489130434782609,0.286231884057971,0.22463768115942
DDE_0075,0.253644314868805,0.428571428571429,0.317784256559767,0.43731778425656,0.323615160349854,0.239067055393586,0.335276967930029,0.376093294460641,0.288629737609329,0.335276967930029,0.425655976676385,0.239067055393586,0.0903790087463557,0.816326530612245,0.0932944606413994,0.46064139941691,0.26530612244898,0.274052478134111,0.495626822157434,0.253644314868805,0.250728862973761
DDE_0076,0.27887323943662,0.436619718309859,0.284507042253521,0.453521126760563,0.343661971830986,0.202816901408451,0.31830985915493,0.374647887323944,0.307042253521127,0.383098591549296,0.414084507042254,0.202816901408451,0.0957746478873239,0.785915492957746,0.11830985915493,0.459154929577465,0.298591549295775,0.242253521126761,0.487323943661972,0.27887323943662,0.233802816901408
DDE_0077,0.221411192214112,0.401459854014599,0.37712895377129,0.420924574209246,0.340632603406326,0.238442822384428,0.401459854014599,0.367396593673966,0.231143552311436,0.374695863746959,0.386861313868613,0.238442822384428,0.10705596107056,0.81021897810219,0.0827250608272506,0.491484184914842,0.267639902676399,0.240875912408759,0.59367396593674,0.221411192214112,0.184914841849148
DDE_0079,0.280104712041885,0.424083769633508,0.295811518324607,0.424083769633508,0.340314136125654,0.235602094240838,0.335078534031414,0.361256544502618,0.303664921465969,0.366492146596859,0.397905759162304,0.235602094240838,0.0994764397905759,0.777486910994764,0.12303664921466,0.486910994764398,0.235602094240838,0.277486910994764,0.481675392670157,0.280104712041885,0.238219895287958
DDE_0081,0.268408551068884,0.403800475059382,0.327790973871734,0.448931116389549,0.292161520190024,0.258907363420428,0.36104513064133,0.351543942992874,0.287410926365796,0.34916864608076,0.391923990498812,0.258907363420428,0.104513064133017,0.771971496437055,0.123515439429929,0.38479809976247,0.327790973871734,0.287410926365796,0.456057007125891,0.268408551068884,0.275534441805226
DDE_0082,0.32520325203252,0.398373983739837,0.276422764227642,0.365853658536585,0.300813008130081,0.333333333333333,0.32520325203252,0.308943089430894,0.365853658536585,0.308943089430894,0.357723577235772,0.333333333333333,0.138211382113821,0.772357723577236,0.0894308943089431,0.504065040650406,0.276422764227642,0.219512195121951,0.422764227642276,0.32520325203252,0.252032520325203
DDE_0084,0.272727272727273,0.402597402597403,0.324675324675325,0.448051948051948,0.344155844155844,0.207792207792208,0.331168831168831,0.363636363636364,0.305194805194805,0.337662337662338,0.454545454545455,0.207792207792208,0.116883116883117,0.766233766233766,0.116883116883117,0.525974025974026,0.214285714285714,0.25974025974026,0.538961038961039,0.272727272727273,0.188311688311688
DDE_0085,0.153638814016173,0.460916442048518,0.38544474393531,0.407008086253369,0.347708894878706,0.245283018867925,0.431266846361186,0.380053908355795,0.188679245283019,0.31266846361186,0.442048517520216,0.245283018867925,0.0808625336927224,0.892183288409704,0.0269541778975741,0.490566037735849,0.283018867924528,0.226415094339623,0.566037735849057,0.153638814016173,0.280323450134771
DDE_0086,0.330275229357798,0.389908256880734,0.279816513761468,0.399082568807339,0.344036697247706,0.256880733944954,0.302752293577982,0.325688073394495,0.371559633027523,0.348623853211009,0.394495412844037,0.256880733944954,0.110091743119266,0.743119266055046,0.146788990825688,0.477064220183486,0.288990825688073,0.23394495412844,0.41743119266055,0.330275229357798,0.252293577981651
DDE_0087,0.249169435215947,0.421926910299003,0.32890365448505,0.445182724252492,0.345514950166113,0.209302325581395,0.3421926910299,0.378737541528239,0.27906976744186,0.368770764119601,0.421926910299003,0.209302325581395,0.0963455149501661,0.800664451827243,0.102990033222591,0.53156146179402,0.239202657807309,0.229235880398671,0.521594684385382,0.249169435215947,0.229235880398671
DDE_0088,0.229411764705882,0.435294117647059,0.335294117647059,0.470588235294118,0.317647058823529,0.211764705882353,0.358823529411765,0.4,0.241176470588235,0.417647058823529,0.370588235294118,0.211764705882353,0.0764705882352941,0.841176470588235,0.0823529411764706,0.370588235294118,0.347058823529412,0.282352941176471,0.529411764705882,0.229411764705882,0.241176470588235
DDE_0089,0.258687258687259,0.416988416988417,0.324324324324324,0.471042471042471,0.328185328185328,0.200772200772201,0.335907335907336,0.38996138996139,0.274131274131274,0.401544401544402,0.397683397683398,0.200772200772201,0.0965250965250965,0.803088803088803,0.1003861003861,0.478764478764479,0.277992277992278,0.243243243243243,0.50965250965251,0.258687258687259,0.231660231660232
DDE_0090,0.316901408450704,0.366197183098592,0.316901408450704,0.401408450704225,0.366197183098592,0.232394366197183,0.345070422535211,0.316901408450704,0.338028169014085,0.328638497652582,0.438967136150235,0.232394366197183,0.107981220657277,0.751173708920188,0.140845070422535,0.492957746478873,0.269953051643192,0.237089201877934,0.453051643192488,0.316901408450704,0.230046948356808
DDE_0092,0.23304347826087,0.455652173913043,0.311304347826087,0.48695652173913,0.333913043478261,0.179130434782609,0.328695652173913,0.417391304347826,0.253913043478261,0.424347826086957,0.396521739130435,0.179130434782609,0.0782608695652174,0.819130434782609,0.102608695652174,0.476521739130435,0.259130434782609,0.264347826086957,0.551304347826087,0.23304347826087,0.215652173913043
DDE_0093,0.342105263157895,0.368421052631579,0.289473684210526,0.350877192982456,0.350877192982456,0.298245614035088,0.342105263157895,0.298245614035088,0.359649122807018,0.289473684210526,0.412280701754386,0.298245614035088,0.12280701754386,0.701754385964912,0.175438596491228,0.482456140350877,0.315789473684211,0.201754385964912,0.43859649122807,0.342105263157895,0.219298245614035
DDE_0095,0.256410256410256,0.446153846153846,0.297435897435897,0.441025641025641,0.333333333333333,0.225641025641026,0.317948717948718,0.379487179487179,0.302564102564103,0.38974358974359,0.384615384615385,0.225641025641026,0.0923076923076923,0.815384615384615,0.0923076923076923,0.507692307692308,0.246153846153846,0.246153846153846,0.528205128205128,0.256410256410256,0.215384615384615
DDE_0096,0.425,0.2375,0.3375,0.3625,0.35,0.2875,0.35,0.2,0.45,0.2875,0.425,0.2875,0.1625,0.625,0.2125,0.4625,0.275,0.2625,0.4125,0.425,0.1625
