AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_E,AAC_Q,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V
DDE_0877,0.0555555555555556,0.0444444444444444,0.0555555555555556,0.0333333333333333,0,0.1,0.0444444444444444,0.0333333333333333,0.0222222222222222,0.0222222222222222,0.111111111111111,0.0222222222222222,0.0777777777777778,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0777777777777778,0,0.0444444444444444,0.122222222222222
DDE_0878,0.0901234567901235,0.0765432098765432,0.0419753086419753,0.0580246913580247,0.0172839506172839,0.0641975308641975,0.037037037037037,0.0827160493827161,0.0148148148148148,0.0407407407407407,0.107407407407407,0.0234567901234568,0.0345679012345679,0.037037037037037,0.0395061728395062,0.0567901234567901,0.054320987654321,0.00493827160493827,0.0259259259259259,0.0925925925925926
DDE_0879,0.0922131147540984,0.0901639344262295,0.0225409836065574,0.0573770491803279,0.0102459016393443,0.0758196721311475,0.0307377049180328,0.0840163934426229,0.0163934426229508,0.0430327868852459,0.118852459016393,0.0327868852459016,0.0327868852459016,0.0307377049180328,0.0430327868852459,0.0573770491803279,0.0491803278688525,0.00409836065573771,0.0163934426229508,0.0922131147540984
DDE_0880,0.151419558359621,0.0347003154574132,0.0189274447949527,0.0189274447949527,0.0126182965299685,0.0189274447949527,0.028391167192429,0.0851735015772871,0.00946372239747634,0.056782334384858,0.151419558359621,0.00630914826498423,0.0504731861198738,0.0694006309148265,0.056782334384858,0.056782334384858,0.0630914826498423,0.0157728706624606,0.0220820189274448,0.0725552050473186
DDE_0881,0.119718309859155,0.0915492957746479,0.0211267605633803,0.0516431924882629,0.0422535211267606,0.0492957746478873,0.0375586854460094,0.0845070422535211,0.028169014084507,0.0211267605633803,0.112676056338028,0.00938967136150235,0.0234741784037559,0.0422535211267606,0.0469483568075117,0.0633802816901408,0.0234741784037559,0.0117370892018779,0.0187793427230047,0.10093896713615
DDE_0882,0.158995815899582,0.0418410041841004,0.0418410041841004,0.0418410041841004,0.00836820083682008,0.0502092050209205,0.0334728033472803,0.0878661087866109,0.0418410041841004,0.0125523012552301,0.096234309623431,0.0502092050209205,0.0292887029288703,0.0418410041841004,0.0460251046025105,0.0418410041841004,0.0502092050209205,0.0251046025104603,0.0502092050209205,0.0502092050209205
DDE_0884,0.130030959752322,0.0897832817337461,0.0278637770897833,0.0681114551083591,0.0185758513931889,0.0340557275541796,0.043343653250774,0.0743034055727554,0.0340557275541796,0.0371517027863777,0.0897832817337461,0.0123839009287926,0.0371517027863777,0.043343653250774,0.0402476780185759,0.0773993808049536,0.0588235294117647,0.0154798761609907,0.0278637770897833,0.0402476780185759
DDE_0885,0.087719298245614,0.0350877192982456,0.0175438596491228,0.0526315789473684,0.0175438596491228,0.087719298245614,0.0350877192982456,0.0701754385964912,0.0175438596491228,0.0350877192982456,0.0526315789473684,0.175438596491228,0.0350877192982456,0,0.0701754385964912,0.0701754385964912,0,0,0.0350877192982456,0.105263157894737
DDE_0886,0.0959409594095941,0.0738007380073801,0.025830258302583,0.0571955719557196,0.014760147601476,0.0479704797047971,0.040590405904059,0.0627306273062731,0.033210332103321,0.0590405904059041,0.114391143911439,0.022140221402214,0.025830258302583,0.0479704797047971,0.0498154981549815,0.0645756457564576,0.0719557195571956,0.00922509225092251,0.022140221402214,0.0608856088560886
DDE_0888,0.146496815286624,0.0318471337579618,0.0191082802547771,0.0509554140127389,0.0191082802547771,0.0318471337579618,0.0254777070063694,0.114649681528662,0.0445859872611465,0.0382165605095541,0.0828025477707006,0.0254777070063694,0.0382165605095541,0.0445859872611465,0.0764331210191083,0.0636942675159236,0.0318471337579618,0.00636942675159236,0.0254777070063694,0.0828025477707006
DDE_0890,0.0362694300518135,0.0414507772020725,0.0466321243523316,0.0880829015544041,0.0103626943005181,0.0518134715025907,0.0362694300518135,0.0310880829015544,0.0310880829015544,0.0414507772020725,0.0880829015544041,0.0880829015544041,0.0310880829015544,0.077720207253886,0.0362694300518135,0.0569948186528497,0.0414507772020725,0.0103626943005181,0.077720207253886,0.077720207253886
DDE_0891,0.0602739726027397,0.063013698630137,0.0465753424657534,0.0684931506849315,0.0246575342465753,0.073972602739726,0.0465753424657534,0.0712328767123288,0.0191780821917808,0.0520547945205479,0.0794520547945206,0.0493150684931507,0.010958904109589,0.0575342465753425,0.0520547945205479,0.063013698630137,0.0684931506849315,0.0191780821917808,0.0301369863013699,0.0438356164383562
DDE_0892,0.0567010309278351,0.0798969072164948,0.0309278350515464,0.0695876288659794,0.00515463917525773,0.121134020618557,0.0180412371134021,0.0567010309278351,0.0128865979381443,0.0695876288659794,0.0850515463917526,0.0567010309278351,0.0154639175257732,0.0644329896907216,0.0412371134020619,0.0747422680412371,0.0515463917525773,0.0128865979381443,0.0335051546391753,0.0438144329896907
DDE_0893,0.072463768115942,0.072463768115942,0.0338164251207729,0.0676328502415459,0.00966183574879227,0.0821256038647343,0.0289855072463768,0.0821256038647343,0.0241545893719807,0.0917874396135266,0.0821256038647343,0.0628019323671498,0.0144927536231884,0.0144927536231884,0.0531400966183575,0.0338164251207729,0.0531400966183575,0,0.0193236714975845,0.101449275362319
DDE_0894,0.137931034482759,0.0689655172413793,0.103448275862069,0.0919540229885057,0,0.0574712643678161,0.0344827586206897,0.0459770114942529,0.0114942528735632,0.0574712643678161,0.114942528735632,0.0344827586206897,0.0114942528735632,0.0114942528735632,0.0459770114942529,0.0804597701149425,0.0229885057471264,0,0.0229885057471264,0.0459770114942529
DDE_0895,0.0595238095238095,0.0892857142857143,0.0416666666666667,0.0357142857142857,0,0.0833333333333333,0.0535714285714286,0.0654761904761905,0.0178571428571429,0.0595238095238095,0.0952380952380952,0.101190476190476,0.0119047619047619,0.0416666666666667,0.0416666666666667,0.0535714285714286,0.0595238095238095,0.0178571428571429,0.0297619047619048,0.0416666666666667
DDE_0896,0.0702087286527514,0.079696394686907,0.0493358633776091,0.0569259962049336,0.0132827324478178,0.0834914611005693,0.0531309297912713,0.0588235294117647,0.00759013282732448,0.0550284629981025,0.0967741935483871,0.0740037950664137,0.0189753320683112,0.0265654648956357,0.0246679316888046,0.0588235294117647,0.0607210626185958,0.0094876660341556,0.0360531309297913,0.0664136622390892
DDE_0897,0.0575539568345324,0.0575539568345324,0.0215827338129496,0.0647482014388489,0,0.0719424460431655,0.0215827338129496,0.0575539568345324,0.0143884892086331,0.0935251798561151,0.100719424460432,0.0647482014388489,0.0359712230215827,0.0503597122302158,0.0503597122302158,0.107913669064748,0.0647482014388489,0.0143884892086331,0.00719424460431655,0.0431654676258993
DDE_0899,0.0462962962962963,0.0648148148148148,0.0648148148148148,0.037037037037037,0,0.111111111111111,0.0648148148148148,0.0833333333333333,0.0277777777777778,0.12962962962963,0.12037037037037,0.0648148148148148,0.0277777777777778,0.0277777777777778,0.0462962962962963,0.00925925925925926,0.0462962962962963,0,0,0.0277777777777778
DDE_0900,0.0721649484536082,0.103092783505155,0.0360824742268041,0.0927835051546392,0.0206185567010309,0.0824742268041237,0.0515463917525773,0.077319587628866,0.0206185567010309,0.0567010309278351,0.0979381443298969,0.0515463917525773,0.0360824742268041,0.0309278350515464,0.0257731958762887,0.0412371134020619,0.0463917525773196,0.00515463917525773,0.0257731958762887,0.0257731958762887
DDE_0901,0.132075471698113,0.0660377358490566,0.0283018867924528,0.0660377358490566,0.0377358490566038,0.0754716981132075,0.0283018867924528,0.0566037735849057,0.00943396226415094,0.0283018867924528,0.0566037735849057,0.0471698113207547,0.0566037735849057,0.0566037735849057,0.0283018867924528,0.0660377358490566,0.0566037735849057,0,0.0377358490566038,0.0660377358490566
DDE_0902,0.0769230769230769,0.0798816568047337,0.0355029585798817,0.0621301775147929,0.0177514792899408,0.0887573964497041,0.0473372781065089,0.0443786982248521,0.0325443786982249,0.0443786982248521,0.0976331360946746,0.0473372781065089,0.0266272189349112,0.0473372781065089,0.0355029585798817,0.0591715976331361,0.0384615384615385,0.0177514792899408,0.0502958579881657,0.0502958579881657
DDE_0903,0.09375,0.04296875,0.03515625,0.0703125,0.0234375,0.0546875,0.01953125,0.05859375,0.02734375,0.0546875,0.1015625,0.08984375,0.01953125,0.0390625,0.0625,0.04296875,0.08203125,0.0078125,0.03125,0.04296875
DDE_0904,0.0509554140127389,0.0445859872611465,0.0573248407643312,0.127388535031847,0.00636942675159236,0.0636942675159236,0.0254777070063694,0.0509554140127389,0.0127388535031847,0.0318471337579618,0.10828025477707,0.0828025477707006,0.0318471337579618,0.0382165605095541,0.0382165605095541,0.0509554140127389,0.0573248407643312,0.0254777070063694,0.0191082802547771,0.0764331210191083
DDE_0905,0.0961538461538462,0.0961538461538462,0.0192307692307692,0.0576923076923077,0.032051282051282,0.0897435897435897,0.0448717948717949,0.0512820512820513,0.0256410256410256,0.0512820512820513,0.0384615384615385,0.0384615384615385,0.0192307692307692,0.0641025641025641,0.032051282051282,0.0641025641025641,0.0384615384615385,0,0.0384615384615385,0.102564102564103
DDE_0906,0.0851351351351351,0.0581081081081081,0.0513513513513514,0.0662162162162162,0.0175675675675676,0.0554054054054054,0.0351351351351351,0.0675675675675676,0.0324324324324324,0.0648648648648649,0.12027027027027,0.0608108108108108,0.0108108108108108,0.0337837837837838,0.0378378378378378,0.0567567567567568,0.05,0.0108108108108108,0.0175675675675676,0.0675675675675676
DDE_0907,0.0781818181818182,0.0736363636363636,0.0390909090909091,0.0618181818181818,0.0145454545454545,0.0763636363636364,0.0536363636363636,0.0645454545454545,0.02,0.0527272727272727,0.0990909090909091,0.0527272727272727,0.0263636363636364,0.0427272727272727,0.0363636363636364,0.0645454545454545,0.0618181818181818,0.01,0.0236363636363636,0.0481818181818182
DDE_0908,0.0596421471172962,0.0576540755467197,0.0397614314115308,0.0695825049701789,0.0119284294234592,0.0815109343936382,0.0357852882703777,0.047713717693837,0.025844930417495,0.0576540755467197,0.105367793240557,0.0616302186878728,0.0278330019880716,0.047713717693837,0.0437375745526839,0.0675944333996024,0.0437375745526839,0.00795228628230616,0.047713717693837,0.0596421471172962
DDE_0910,0.0725190839694656,0.0572519083969466,0.0419847328244275,0.049618320610687,0.0152671755725191,0.0916030534351145,0.0572519083969466,0.0343511450381679,0.0267175572519084,0.0343511450381679,0.0687022900763359,0.0534351145038168,0.0152671755725191,0.0381679389312977,0.0954198473282443,0.0877862595419847,0.0381679389312977,0.0267175572519084,0.0381679389312977,0.0572519083969466
DDE_4015,0.0989010989010989,0.0879120879120879,0.021978021978022,0.043956043956044,0,0.0879120879120879,0.0549450549450549,0.0549450549450549,0.043956043956044,0.0989010989010989,0.0879120879120879,0.0769230769230769,0.021978021978022,0.010989010989011,0.032967032967033,0.0769230769230769,0.021978021978022,0.010989010989011,0.021978021978022,0.043956043956044
DDE_0911,0.096045197740113,0.0677966101694915,0.0395480225988701,0.0677966101694915,0.0112994350282486,0.0903954802259887,0.0451977401129944,0.0508474576271186,0.0282485875706215,0.0395480225988701,0.0677966101694915,0.11864406779661,0.0225988700564972,0.0282485875706215,0.0282485875706215,0.0790960451977401,0.0564971751412429,0.0112994350282486,0.00564971751412429,0.0451977401129944
DDE_0912,0.138157894736842,0.128289473684211,0.0197368421052632,0.0625,0.00986842105263158,0.0559210526315789,0.0197368421052632,0.0657894736842105,0.0328947368421053,0.0394736842105263,0.138157894736842,0.0394736842105263,0.0197368421052632,0.0296052631578947,0.0296052631578947,0.0394736842105263,0.0625,0.00657894736842105,0.0131578947368421,0.0493421052631579
DDE_0913,0.0564516129032258,0.0967741935483871,0.00806451612903226,0.0483870967741935,0.00806451612903226,0.104838709677419,0.032258064516129,0.0645161290322581,0.0241935483870968,0.0241935483870968,0.0887096774193548,0.0806451612903226,0.0403225806451613,0.0403225806451613,0.0483870967741935,0.0564516129032258,0.0645161290322581,0.00806451612903226,0.0241935483870968,0.0806451612903226
DDE_0914,0.09375,0.09375,0.03125,0.0625,0,0.125,0.0625,0.0625,0.015625,0.0625,0.125,0.0625,0.015625,0.015625,0.015625,0.046875,0.03125,0.015625,0.03125,0.03125
DDE_0915,0.144444444444444,0.0666666666666667,0.0444444444444444,0.0333333333333333,0.0111111111111111,0.0666666666666667,0.0555555555555556,0.0777777777777778,0.0222222222222222,0.0333333333333333,0.1,0.0333333333333333,0.0222222222222222,0,0.0555555555555556,0.0222222222222222,0.1,0.0222222222222222,0.0222222222222222,0.0666666666666667
DDE_0916,0.152173913043478,0.0652173913043478,0.0326086956521739,0.0434782608695652,0,0.108695652173913,0.0978260869565217,0.0760869565217391,0.0217391304347826,0.0869565217391304,0.119565217391304,0.0217391304347826,0.0217391304347826,0,0,0.0217391304347826,0.0543478260869565,0.0108695652173913,0.0108695652173913,0.0543478260869565
DDE_0917,0.0591715976331361,0.0670611439842209,0.0335305719921105,0.0670611439842209,0.00986193293885602,0.0749506903353057,0.0355029585798817,0.0887573964497041,0.0315581854043393,0.0512820512820513,0.116370808678501,0.0473372781065089,0.0157790927021696,0.0335305719921105,0.0394477317554241,0.0414201183431953,0.0631163708086785,0.019723865877712,0.0433925049309665,0.0611439842209073
DDE_0918,0.099601593625498,0.0577689243027888,0.0298804780876494,0.0796812749003984,0.0119521912350598,0.0836653386454183,0.0418326693227092,0.049800796812749,0.0139442231075697,0.049800796812749,0.0856573705179283,0.0637450199203187,0.0338645418326693,0.0398406374501992,0.0458167330677291,0.0557768924302789,0.0358565737051793,0.0179282868525896,0.0119521912350598,0.0916334661354582
DDE_0919,0.0961412688031393,0.0582079790712884,0.0274689339437541,0.078482668410726,0.00457815565729235,0.0693263570961413,0.0549378678875082,0.0706344015696534,0.0202746893394375,0.0477436232831916,0.092217135382603,0.103335513407456,0.0222367560497057,0.0353172007848267,0.0385873119686069,0.0366252452583388,0.0562459123610203,0.0111183780248528,0.0248528449967299,0.0516677567037279
DDE_0920,0.0764705882352941,0.0764705882352941,0.0176470588235294,0.0882352941176471,0,0.105882352941176,0.0411764705882353,0.0470588235294118,0.0588235294117647,0.0470588235294118,0.1,0.0352941176470588,0.0352941176470588,0.0470588235294118,0.0176470588235294,0.0411764705882353,0.0529411764705882,0.0411764705882353,0.0117647058823529,0.0588235294117647
DDE_0921,0.094017094017094,0.0769230769230769,0.0341880341880342,0.0769230769230769,0.00854700854700855,0.0769230769230769,0.0170940170940171,0.0683760683760684,0.00854700854700855,0.0256410256410256,0.094017094017094,0.0256410256410256,0.0341880341880342,0.0170940170940171,0.0769230769230769,0.0598290598290598,0.0341880341880342,0.0170940170940171,0.0598290598290598,0.094017094017094
DDE_0922,0.114035087719298,0.0576441102756892,0.0350877192982456,0.0776942355889724,0.0137844611528822,0.0852130325814536,0.0401002506265664,0.0664160401002506,0.0300751879699248,0.0350877192982456,0.0776942355889724,0.0839598997493734,0.0162907268170426,0.0426065162907268,0.0388471177944862,0.0538847117794486,0.0488721804511278,0.0050125313283208,0.0288220551378446,0.0488721804511278
DDE_0923,0.0833333333333333,0.0416666666666667,0.025,0.0833333333333333,0.0166666666666667,0.0333333333333333,0.0333333333333333,0.15,0.0333333333333333,0.0583333333333333,0.075,0.0333333333333333,0.0166666666666667,0.0416666666666667,0.025,0.0583333333333333,0.0416666666666667,0,0.0333333333333333,0.116666666666667
DDE_0924,0.0662020905923345,0.0557491289198606,0.0383275261324042,0.0522648083623693,0,0.0940766550522648,0.0383275261324042,0.0592334494773519,0.0139372822299652,0.0905923344947735,0.0871080139372822,0.0801393728222996,0.0452961672473868,0.0104529616724739,0.0487804878048781,0.0592334494773519,0.0696864111498258,0.0139372822299652,0.0139372822299652,0.0627177700348432
DDE_0925,0.109243697478992,0.0588235294117647,0.0420168067226891,0.0588235294117647,0,0.100840336134454,0.0504201680672269,0.0588235294117647,0,0.0504201680672269,0.109243697478992,0.100840336134454,0.0252100840336134,0,0.0840336134453782,0.0336134453781513,0.0420168067226891,0,0.00840336134453781,0.0672268907563025
DDE_0926,0.0909090909090909,0.0649350649350649,0.00649350649350649,0.0974025974025974,0.012987012987013,0.0649350649350649,0.051948051948052,0.0584415584415584,0.012987012987013,0.0584415584415584,0.12987012987013,0.025974025974026,0.0194805194805195,0.025974025974026,0.051948051948052,0.0649350649350649,0.0649350649350649,0.00649350649350649,0.0194805194805195,0.0714285714285714
DDE_0927,0.0840336134453782,0.092436974789916,0.0336134453781513,0.0756302521008403,0.00840336134453781,0.117647058823529,0.0252100840336134,0.0588235294117647,0.0168067226890756,0.0420168067226891,0.126050420168067,0.0252100840336134,0.00840336134453781,0.0168067226890756,0.0420168067226891,0.0504201680672269,0.0588235294117647,0,0.0252100840336134,0.092436974789916
DDE_0928,0.118012422360248,0.093167701863354,0.0372670807453416,0.0372670807453416,0,0.0496894409937888,0.0434782608695652,0.093167701863354,0.0124223602484472,0.093167701863354,0.0807453416149068,0.062111801242236,0.0372670807453416,0.031055900621118,0.0372670807453416,0.031055900621118,0.0683229813664596,0.0062111801242236,0.0186335403726708,0.0496894409937888
DDE_0929,0.0531400966183575,0.101449275362319,0.0193236714975845,0.0676328502415459,0.0193236714975845,0.0676328502415459,0.0579710144927536,0.0531400966183575,0.0338164251207729,0.0483091787439614,0.130434782608696,0.0144927536231884,0.00483091787439614,0.0531400966183575,0.0628019323671498,0.0579710144927536,0.0628019323671498,0,0.00966183574879227,0.0821256038647343
DDE_0930,0.105882352941176,0.0941176470588235,0.0235294117647059,0.0470588235294118,0,0.0941176470588235,0.0352941176470588,0.0823529411764706,0.0117647058823529,0.0588235294117647,0.0941176470588235,0.0941176470588235,0.0117647058823529,0.0235294117647059,0.0588235294117647,0.0470588235294118,0.105882352941176,0,0,0.0117647058823529
DDE_0931,0.0923379174852652,0.0530451866404715,0.0510805500982318,0.0746561886051081,0.00589390962671906,0.0550098231827112,0.0255402750491159,0.068762278978389,0.0157170923379175,0.0648330058939096,0.0844793713163065,0.0353634577603143,0.0216110019646365,0.0530451866404715,0.0530451866404715,0.0648330058939096,0.0609037328094303,0.0117878192534381,0.031434184675835,0.0766208251473477
DDE_0932,0.0784313725490196,0.0522875816993464,0.0522875816993464,0.0718954248366013,0.0065359477124183,0.0980392156862745,0.0457516339869281,0.0849673202614379,0.0130718954248366,0.0392156862745098,0.0588235294117647,0.065359477124183,0.0261437908496732,0.0522875816993464,0.0261437908496732,0.0261437908496732,0.065359477124183,0.0326797385620915,0.0326797385620915,0.0718954248366013
DDE_0933,0.0577777777777778,0.0933333333333333,0.04,0.0533333333333333,0.0222222222222222,0.111111111111111,0.0177777777777778,0.0622222222222222,0.00444444444444444,0.04,0.133333333333333,0.0488888888888889,0.0355555555555556,0.04,0.04,0.08,0.0533333333333333,0,0.0133333333333333,0.0533333333333333
DDE_0934,0.15028901734104,0.046242774566474,0.0255986787778695,0.0355078447563997,0,0.0404624277456647,0.0412881915772089,0.0949628406275805,0.000825763831544178,0.0553261767134599,0.109826589595376,0.0404624277456647,0.0346820809248555,0.0396366639141206,0.0404624277456647,0.0668868703550785,0.0668868703550785,0.0132122213047069,0.0123864574731627,0.0850536746490504
DDE_0935,0.106796116504854,0.087378640776699,0.029126213592233,0.029126213592233,0.0485436893203883,0.0776699029126214,0.0194174757281553,0.0970873786407767,0.0194174757281553,0.0776699029126214,0.0679611650485437,0.0194174757281553,0.0388349514563107,0.0485436893203883,0.058252427184466,0.0485436893203883,0.0388349514563107,0.00970873786407767,0.0194174757281553,0.058252427184466
DDE_0936,0.0576923076923077,0.0769230769230769,0.032051282051282,0.0705128205128205,0.00641025641025641,0.0641025641025641,0.0512820512820513,0.0576923076923077,0.0192307692307692,0.0576923076923077,0.0833333333333333,0.0576923076923077,0.0192307692307692,0.0448717948717949,0.0641025641025641,0.0512820512820513,0.032051282051282,0.0192307692307692,0.0512820512820513,0.0833333333333333
DDE_0937,0.0416666666666667,0.145833333333333,0.0104166666666667,0.135416666666667,0.0208333333333333,0.03125,0.0208333333333333,0.0625,0.03125,0.0625,0.145833333333333,0,0.03125,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0208333333333333,0.0520833333333333,0.0416666666666667
DDE_0938,0.0772833723653396,0.0444964871194379,0.0374707259953162,0.0749414519906323,0.00468384074941452,0.0843091334894614,0.0562060889929742,0.0936768149882904,0.0163934426229508,0.0444964871194379,0.0702576112412178,0.0796252927400468,0.00468384074941452,0.0444964871194379,0.053864168618267,0.053864168618267,0.0679156908665105,0.00234192037470726,0.0257611241217799,0.063231850117096
DDE_0939,0.112903225806452,0.0645161290322581,0.0403225806451613,0.0483870967741935,0.0403225806451613,0.0564516129032258,0.0241935483870968,0.104838709677419,0.0483870967741935,0.0403225806451613,0.0725806451612903,0.0403225806451613,0.0161290322580645,0.0403225806451613,0.0403225806451613,0.0887096774193548,0.0241935483870968,0.0161290322580645,0.00806451612903226,0.0725806451612903
DDE_0940,0.122302158273381,0.100719424460432,0.0143884892086331,0.0215827338129496,0,0.0503597122302158,0.0143884892086331,0.0863309352517986,0.0215827338129496,0.0215827338129496,0.115107913669065,0.0287769784172662,0.0287769784172662,0.0503597122302158,0.0647482014388489,0.0503597122302158,0.0575539568345324,0.0431654676258993,0.0287769784172662,0.079136690647482
DDE_0941,0.0687679083094556,0.0802292263610315,0.0401146131805158,0.0716332378223496,0.0229226361031519,0.0802292263610315,0.0487106017191977,0.0859598853868195,0.0286532951289398,0.0630372492836676,0.0744985673352436,0.0573065902578797,0.0143266475644699,0.0171919770773639,0.0372492836676218,0.0458452722063037,0.0573065902578797,0.0257879656160458,0.0200573065902579,0.0601719197707736
DDE_0942,0.032258064516129,0.0967741935483871,0.0241935483870968,0.032258064516129,0,0.137096774193548,0.00806451612903226,0.0725806451612903,0.0483870967741935,0.0806451612903226,0.120967741935484,0.0564516129032258,0.0241935483870968,0.0241935483870968,0.0161290322580645,0.0725806451612903,0.0645161290322581,0.0161290322580645,0.00806451612903226,0.0645161290322581
DDE_0943,0.0689655172413793,0.0459770114942529,0.0344827586206897,0.0804597701149425,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.149425287356322,0.0344827586206897,0.126436781609195,0.0459770114942529,0,0.0344827586206897,0.0114942528735632,0.0689655172413793,0.0804597701149425,0.103448275862069,0,0,0.0689655172413793
DDE_4016,0.0588235294117647,0.0588235294117647,0.0392156862745098,0.0490196078431373,0.00980392156862745,0.0882352941176471,0.0392156862745098,0.0686274509803922,0.0196078431372549,0.0392156862745098,0.0686274509803922,0.00980392156862745,0.0196078431372549,0.0392156862745098,0.107843137254902,0.0980392156862745,0,0.0196078431372549,0.0196078431372549,0.147058823529412
DDE_0944,0.0892857142857143,0.0535714285714286,0.0476190476190476,0.056547619047619,0.00297619047619048,0.056547619047619,0.0297619047619048,0.0892857142857143,0.0267857142857143,0.0446428571428571,0.0595238095238095,0.00297619047619048,0.0119047619047619,0.0476190476190476,0.0714285714285714,0.0863095238095238,0.0714285714285714,0.0238095238095238,0.0297619047619048,0.0982142857142857
DDE_0945,0.0912162162162162,0.0608108108108108,0.0101351351351351,0.0675675675675676,0.0202702702702703,0.097972972972973,0.0675675675675676,0.121621621621622,0.0168918918918919,0.0844594594594595,0.097972972972973,0.00675675675675676,0.0135135135135135,0.0236486486486486,0.0574324324324324,0.0439189189189189,0.0574324324324324,0,0.0202702702702703,0.0405405405405405
DDE_0946,0.059016393442623,0.0655737704918033,0.0459016393442623,0.0622950819672131,0,0.0819672131147541,0.0426229508196721,0.0786885245901639,0.0327868852459016,0.0557377049180328,0.0918032786885246,0.0262295081967213,0.00983606557377049,0.0491803278688525,0.0819672131147541,0.059016393442623,0.0426229508196721,0.0163934426229508,0.0426229508196721,0.0557377049180328
DDE_0947,0.093816631130064,0.070362473347548,0.0298507462686567,0.0746268656716418,0.00852878464818763,0.0511727078891258,0.046908315565032,0.0831556503198294,0.0170575692963753,0.0597014925373134,0.115138592750533,0.0191897654584222,0.0106609808102345,0.0362473347547974,0.046908315565032,0.0660980810234542,0.0597014925373134,0.00852878464818763,0.0298507462686567,0.0724946695095949
DDE_0948,0.0782442748091603,0.118320610687023,0.0458015267175573,0.0591603053435115,0.0190839694656489,0.0553435114503817,0.0362595419847328,0.0706106870229008,0.0248091603053435,0.0248091603053435,0.139312977099237,0.0209923664122137,0.0133587786259542,0.0553435114503817,0.0381679389312977,0.049618320610687,0.0629770992366412,0.0190839694656489,0.0190839694656489,0.049618320610687
DDE_0949,0.106598984771574,0.0406091370558376,0.0406091370558376,0.0812182741116751,0.0050761421319797,0.0609137055837563,0.0609137055837563,0.0862944162436548,0.0101522842639594,0.065989847715736,0.111675126903553,0.0203045685279188,0.0101522842639594,0.0203045685279188,0.0456852791878173,0.0406091370558376,0.111675126903553,0.0101522842639594,0.0355329949238579,0.0355329949238579
DDE_0950,0.0942249240121581,0.0395136778115502,0.033434650455927,0.0638297872340425,0.0060790273556231,0.0425531914893617,0.0455927051671733,0.100303951367781,0.027355623100304,0.0425531914893617,0.0699088145896656,0.0212765957446809,0.0060790273556231,0.0455927051671733,0.027355623100304,0.0759878419452888,0.0942249240121581,0.0212765957446809,0.0516717325227964,0.0911854103343465
DDE_4017,0.0697674418604651,0.162790697674419,0.0232558139534884,0,0,0.0232558139534884,0.0465116279069767,0.116279069767442,0.0232558139534884,0.0697674418604651,0.116279069767442,0.0697674418604651,0.0465116279069767,0,0.0232558139534884,0.0697674418604651,0.13953488372093,0,0,0
DDE_4018,0.130718954248366,0.137254901960784,0.0196078431372549,0.065359477124183,0,0.0261437908496732,0.0392156862745098,0.0588235294117647,0.0326797385620915,0.065359477124183,0.111111111111111,0.0065359477124183,0.0196078431372549,0.0196078431372549,0.0326797385620915,0.065359477124183,0.0588235294117647,0.0130718954248366,0,0.0980392156862745
DDE_0953,0.0677966101694915,0.0564971751412429,0.0451977401129944,0.0677966101694915,0.0112994350282486,0.0677966101694915,0.0338983050847458,0.124293785310734,0.0112994350282486,0.0790960451977401,0.0847457627118644,0.0451977401129944,0.0112994350282486,0.0508474576271186,0.0395480225988701,0.0225988700564972,0.0734463276836158,0,0.0395480225988701,0.0677966101694915
DDE_0954,0.0769881556683587,0.0592216582064298,0.0617597292724196,0.0626057529610829,0.00338409475465313,0.0575296108291032,0.044839255499154,0.0769881556683587,0.00761421319796954,0.0651438240270728,0.077834179357022,0.0279187817258883,0.0169204737732657,0.0304568527918782,0.0490693739424704,0.0668358714043993,0.0888324873096447,0.0135363790186125,0.0406091370558376,0.071912013536379
DDE_0955,0.117647058823529,0.117647058823529,0.0235294117647059,0.0588235294117647,0,0.0941176470588235,0.0235294117647059,0.0588235294117647,0.0352941176470588,0.0470588235294118,0.164705882352941,0.0352941176470588,0.0235294117647059,0.0235294117647059,0.0352941176470588,0.0588235294117647,0.0588235294117647,0,0,0.0235294117647059
DDE_0956,0.0849056603773585,0.0911949685534591,0.0408805031446541,0.0534591194968553,0.00628930817610063,0.0566037735849057,0.0408805031446541,0.0754716981132075,0.0534591194968553,0.0660377358490566,0.0817610062893082,0.0471698113207547,0.00943396226415094,0.0283018867924528,0.050314465408805,0.0408805031446541,0.0440251572327044,0.0188679245283019,0.0377358490566038,0.0723270440251572
DDE_0957,0.109826589595376,0.0809248554913295,0.0115606936416185,0.0578034682080925,0.0115606936416185,0.104046242774566,0.0173410404624277,0.0867052023121387,0.0173410404624277,0.0289017341040462,0.115606936416185,0.0289017341040462,0.0289017341040462,0.0346820809248555,0.0809248554913295,0.0404624277456647,0.0751445086705202,0.0115606936416185,0.0173410404624277,0.0404624277456647
